graph,query,scenario,run,runtime_ms
artificial_trees_truebase_100000_prepost,01_all_descendants,q01_q02,3,140.565
artificial_trees_truebase_100000_prepost,01_all_descendants,q01_q02,4,138.640
artificial_trees_truebase_100000_prepost,01_all_descendants,q01_q02,5,140.980
artificial_trees_truebase_100000_baseline,01_all_descendants,q03,1,2541.932
artificial_trees_truebase_100000_baseline,01_all_descendants,q03,2,2537.254
artificial_trees_truebase_100000_baseline,01_all_descendants,q03,3,2543.215
artificial_trees_truebase_100000_baseline,01_all_descendants,q03,4,2542.578
artificial_trees_truebase_100000_baseline,01_all_descendants,q03,5,2542.820
artificial_trees_truebase_100000_dewey,01_all_descendants,q03,1,139.733
artificial_trees_truebase_100000_dewey,01_all_descendants,q03,2,138.484
artificial_trees_truebase_100000_dewey,01_all_descendants,q03,3,138.030
artificial_trees_truebase_100000_dewey,01_all_descendants,q03,4,137.994
artificial_trees_truebase_100000_dewey,01_all_descendants,q03,5,137.972
artificial_trees_truebase_100000_prepost,01_all_descendants,q03,1,145.091
artificial_trees_truebase_100000_prepost,01_all_descendants,q03,2,124.184
artificial_trees_truebase_100000_prepost,01_all_descendants,q03,3,123.744
artificial_trees_truebase_100000_prepost,01_all_descendants,q03,4,124.276
artificial_trees_truebase_100000_prepost,01_all_descendants,q03,5,126.568
artificial_trees_truebase_100000_baseline,01_all_descendants,q04,1,474.176
artificial_trees_truebase_100000_baseline,01_all_descendants,q04,2,469.178
artificial_trees_truebase_100000_baseline,01_all_descendants,q04,3,468.148
artificial_trees_truebase_100000_baseline,01_all_descendants,q04,4,471.337
artificial_trees_truebase_100000_baseline,01_all_descendants,q04,5,469.864
artificial_trees_truebase_100000_dewey,01_all_descendants,q04,1,138.317
artificial_trees_truebase_100000_dewey,01_all_descendants,q04,2,138.047
artificial_trees_truebase_100000_dewey,01_all_descendants,q04,3,137.650
artificial_trees_truebase_100000_dewey,01_all_descendants,q04,4,137.482
artificial_trees_truebase_100000_dewey,01_all_descendants,q04,5,137.752
artificial_trees_truebase_100000_prepost,01_all_descendants,q04,1,115.010
artificial_trees_truebase_100000_prepost,01_all_descendants,q04,2,113.927
artificial_trees_truebase_100000_prepost,01_all_descendants,q04,3,114.215
artificial_trees_truebase_100000_prepost,01_all_descendants,q04,4,114.356
artificial_trees_truebase_100000_prepost,01_all_descendants,q04,5,114.226
artificial_trees_ultratall_10_baseline,01_all_descendants,q01_q02,1,9.710
artificial_trees_ultratall_10_baseline,01_all_descendants,q01_q02,2,9.395
artificial_trees_ultratall_10_baseline,01_all_descendants,q01_q02,3,9.311
artificial_trees_ultratall_10_baseline,01_all_descendants,q01_q02,4,9.480
artificial_trees_ultratall_10_baseline,01_all_descendants,q01_q02,5,9.634
artificial_trees_ultratall_10_dewey,01_all_descendants,q01_q02,1,1.559
artificial_trees_ultratall_10_dewey,01_all_descendants,q01_q02,2,1.363
artificial_trees_ultratall_10_dewey,01_all_descendants,q01_q02,3,1.363
artificial_trees_ultratall_10_dewey,01_all_descendants,q01_q02,4,1.337
artificial_trees_ultratall_10_dewey,01_all_descendants,q01_q02,5,1.367
artificial_trees_ultratall_10_prepost,01_all_descendants,q01_q02,1,1.406
artificial_trees_ultratall_10_prepost,01_all_descendants,q01_q02,2,1.452
artificial_trees_ultratall_10_prepost,01_all_descendants,q01_q02,3,1.344
artificial_trees_ultratall_10_prepost,01_all_descendants,q01_q02,4,1.444
artificial_trees_ultratall_10_prepost,01_all_descendants,q01_q02,5,1.295
artificial_trees_ultratall_10_baseline,01_all_descendants,q03,1,9.312
artificial_trees_ultratall_10_baseline,01_all_descendants,q03,2,9.271
artificial_trees_ultratall_10_baseline,01_all_descendants,q03,3,9.486
artificial_trees_ultratall_10_baseline,01_all_descendants,q03,4,9.429
artificial_trees_ultratall_10_baseline,01_all_descendants,q03,5,9.076
artificial_trees_ultratall_10_dewey,01_all_descendants,q03,1,1.366
artificial_trees_ultratall_10_dewey,01_all_descendants,q03,2,1.365
artificial_trees_ultratall_10_dewey,01_all_descendants,q03,3,1.388
artificial_trees_ultratall_10_dewey,01_all_descendants,q03,4,1.309
artificial_trees_ultratall_10_dewey,01_all_descendants,q03,5,1.446
artificial_trees_ultratall_10_prepost,01_all_descendants,q03,1,1.258
artificial_trees_ultratall_10_prepost,01_all_descendants,q03,2,1.440
artificial_trees_ultratall_10_prepost,01_all_descendants,q03,3,1.376
artificial_trees_ultratall_10_prepost,01_all_descendants,q03,4,1.363
artificial_trees_ultratall_10_prepost,01_all_descendants,q03,5,1.362
artificial_trees_ultratall_10_baseline,01_all_descendants,q04,1,9.342
artificial_trees_ultratall_10_baseline,01_all_descendants,q04,2,9.034
artificial_trees_ultratall_10_baseline,01_all_descendants,q04,3,9.028
artificial_trees_ultratall_10_baseline,01_all_descendants,q04,4,9.122
artificial_trees_ultratall_10_baseline,01_all_descendants,q04,5,8.867
artificial_trees_ultratall_10_dewey,01_all_descendants,q04,1,1.232
artificial_trees_ultratall_10_dewey,01_all_descendants,q04,2,1.403
artificial_trees_ultratall_10_dewey,01_all_descendants,q04,3,1.338
artificial_trees_ultratall_10_dewey,01_all_descendants,q04,4,1.379
artificial_trees_ultratall_10_dewey,01_all_descendants,q04,5,1.367
artificial_trees_ultratall_10_prepost,01_all_descendants,q04,1,1.383
artificial_trees_ultratall_10_prepost,01_all_descendants,q04,2,1.362
artificial_trees_ultratall_10_prepost,01_all_descendants,q04,3,1.301
artificial_trees_ultratall_10_prepost,01_all_descendants,q04,4,1.351
artificial_trees_ultratall_10_prepost,01_all_descendants,q04,5,1.347
artificial_trees_ultratall_100_baseline,01_all_descendants,q01_q02,1,20.456
artificial_trees_ultratall_100_baseline,01_all_descendants,q01_q02,2,20.552
artificial_trees_ultratall_100_baseline,01_all_descendants,q01_q02,3,20.133
artificial_trees_ultratall_100_baseline,01_all_descendants,q01_q02,4,20.093
artificial_trees_ultratall_100_baseline,01_all_descendants,q01_q02,5,20.411
artificial_trees_ultratall_100_dewey,01_all_descendants,q01_q02,1,1.770
artificial_trees_ultratall_100_dewey,01_all_descendants,q01_q02,2,1.527
artificial_trees_ultratall_100_dewey,01_all_descendants,q01_q02,3,1.494
artificial_trees_ultratall_100_dewey,01_all_descendants,q01_q02,4,1.490
artificial_trees_ultratall_100_dewey,01_all_descendants,q01_q02,5,1.461
artificial_trees_ultratall_100_prepost,01_all_descendants,q01_q02,1,1.667
artificial_trees_ultratall_100_prepost,01_all_descendants,q01_q02,2,1.477
