graph,query,scenario,run,runtime_ms
snb_sf1_comment_dewey,01_all_descendants,q04,4,423.658
snb_sf1_comment_dewey,01_all_descendants,q04,5,436.106
snb_sf1_comment_prepost,01_all_descendants,q04,1,398.744
snb_sf1_comment_prepost,01_all_descendants,q04,2,381.221
snb_sf1_comment_prepost,01_all_descendants,q04,3,393.016
snb_sf1_comment_prepost,01_all_descendants,q04,4,344.490
snb_sf1_comment_prepost,01_all_descendants,q04,5,392.928
snb_sf1_comment_baseline,11_check_if_ancestor,q07,1,25.513
snb_sf1_comment_baseline,11_check_if_ancestor,q07,2,21.152
snb_sf1_comment_baseline,11_check_if_ancestor,q07,3,22.268
snb_sf1_comment_baseline,11_check_if_ancestor,q07,4,22.547
snb_sf1_comment_baseline,11_check_if_ancestor,q07,5,20.734
snb_sf1_comment_dewey,11_check_if_ancestor,q07,1,1.984
snb_sf1_comment_dewey,11_check_if_ancestor,q07,2,1.035
snb_sf1_comment_dewey,11_check_if_ancestor,q07,3,1.098
snb_sf1_comment_dewey,11_check_if_ancestor,q07,4,0.864
snb_sf1_comment_dewey,11_check_if_ancestor,q07,5,0.933
snb_sf1_comment_prepost,11_check_if_ancestor,q07,1,1.747
snb_sf1_comment_prepost,11_check_if_ancestor,q07,2,0.981
snb_sf1_comment_prepost,11_check_if_ancestor,q07,3,0.851
snb_sf1_comment_prepost,11_check_if_ancestor,q07,4,0.926
snb_sf1_comment_prepost,11_check_if_ancestor,q07,5,0.770
snb_sf1_comment_baseline,11_check_if_ancestor,q08,1,25.771
snb_sf1_comment_baseline,11_check_if_ancestor,q08,2,19.110
snb_sf1_comment_baseline,11_check_if_ancestor,q08,3,18.756
snb_sf1_comment_baseline,11_check_if_ancestor,q08,4,19.387
snb_sf1_comment_baseline,11_check_if_ancestor,q08,5,20.554
snb_sf1_comment_dewey,11_check_if_ancestor,q08,1,2.126
snb_sf1_comment_dewey,11_check_if_ancestor,q08,2,1.226
snb_sf1_comment_dewey,11_check_if_ancestor,q08,3,1.572
snb_sf1_comment_dewey,11_check_if_ancestor,q08,4,1.119
snb_sf1_comment_dewey,11_check_if_ancestor,q08,5,1.274
snb_sf1_comment_prepost,11_check_if_ancestor,q08,1,1.861
snb_sf1_comment_prepost,11_check_if_ancestor,q08,2,0.984
snb_sf1_comment_prepost,11_check_if_ancestor,q08,3,1.113
snb_sf1_comment_prepost,11_check_if_ancestor,q08,4,1.007
snb_sf1_comment_prepost,11_check_if_ancestor,q08,5,0.851
snb_sf1_place_baseline,01_all_descendants,q01_q02,1,8.235
snb_sf1_place_baseline,01_all_descendants,q01_q02,2,5.595
